id,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,House Address,sqft_living15,sqft_lot15
5096300140,2/17/2015,398500,3,2.5,1630,1971,2,0,0,3,8,1630,0,1996,0,98177,47.7753,-122.375,"1400 NW 202nd Ln, Shoreline, WA 98177, USA",1630,3451
985001275,6/20/2014,250000,1,1,800,16306,1,0,0,2,6,680,120,1931,0,98168,47.4916,-122.308,"12419 20th Ave S, Seattle, WA 98168, USA",1270,8666
6669200370,6/26/2014,815000,3,2,2270,11989,1,0,0,4,9,2270,0,1968,0,98040,47.5434,-122.229,"6600 mango St, Mercer Island, WA 98040, USA",2880,12439
3885806840,3/16/2015,1.07E+06,3,2.75,2290,5002,2,0,0,4,9,1950,340,1995,0,98033,47.6811,-122.207,"127 8th Ave, Kirkland, WA 98033, USA",2290,5100
2025079037,10/01/14,510000,3,2.25,2750,219542,2,0,0,3,7,1870,880,1981,0,98014,47.6367,-121.948,"3119 294th Ave NE, Carnation, WA 98014, USA",2430,219542
3812400202,11/14/2014,156000,2,1.75,590,6138,1,0,0,2,5,590,0,1947,0,98118,47.545,-122.278,"6400 44th Ave S, Seattle, WA 98118, USA",1360,7112
4136880140,5/22/2014,254500,4,2.75,2570,7264,2,0,0,3,8,1720,850,1998,0,98092,47.258,-122.208,"1621 56th Ct SE, Auburn, WA 98092, USA",2420,7911
258500059,7/21/2014,760000,3,2.5,2050,15020,1,0,2,3,9,1600,450,1960,0,98177,47.759,-122.371,"1041 NW 179th Pl, Shoreline, WA 98177, USA",2930,15050
8016250140,05/06/15,210000,3,2.5,1610,6732,2,0,0,3,7,1610,0,1994,0,98030,47.3658,-122.172,"26330 127th Ave SE, Kent, WA 98030, USA",1680,7414
5153100030,8/25/2014,349950,3,2.5,2140,7715,2,0,0,3,7,2140,0,1991,0,98198,47.384,-122.322,"24226 9th Ave S, Des Moines, WA 98198, USA",1990,7628
1377800135,04/02/15,676000,3,2,1730,6784,2.5,0,0,4,7,1730,0,1942,0,98199,47.6462,-122.403,"2842 36th Ave W, Seattle, WA 98199, USA",1210,6784
7549800045,01/02/15,475000,4,3.5,2440,3052,2,0,0,3,8,1940,500,2006,0,98108,47.555,-122.309,"1738 S Bennett St, Seattle, WA 98108, USA",2390,4600
3179101070,6/30/2014,880000,4,2.75,3220,4392,1.5,0,0,4,9,2320,900,1931,0,98105,47.6713,-122.276,"5720 Oberlin Ave NE, Seattle, WA 98105, USA",2310,5795
629800520,09/03/14,1.21E+06,4,3.25,4330,26162,2,0,0,3,11,4330,0,1997,0,98074,47.6009,-122.011,"24637 SE 9th Pl, Sammamish, WA 98074, USA",5110,26319
7129302800,12/12/14,420000,3,1.5,1780,5000,1,0,4,4,7,1030,750,1958,0,98118,47.5168,-122.256,"6131 S Keppler St, Seattle, WA 98118, USA",1780,7500
2450000320,5/23/2014,607000,3,1,1230,8114,1,0,0,4,7,1230,0,1951,0,98004,47.5822,-122.196,"3126 108th Ave SE, Bellevue, WA 98004, USA",2220,8114
6804600990,11/24/2014,475000,4,1.75,2160,19283,2,0,0,3,8,2160,0,1981,0,98011,47.7603,-122.169,"18317 129th Ave NE, Bothell, WA 98011, USA",1990,9744
3389900800,10/22/2014,395000,2,1.75,1400,2500,1,0,0,5,7,710,690,1916,0,98116,47.5628,-122.391,"4503 46th Ave SW, Seattle, WA 98116, USA",1250,5700
524059208,2/20/2015,650000,4,1.75,1900,10454,1,0,0,4,7,1180,720,1954,0,98004,47.5933,-122.195,"1906 109th Ave SE, Bellevue, WA 98004, USA",2060,11325
1523069128,3/31/2015,625000,5,2.75,2910,85377,1,0,0,4,8,1510,1400,1966,0,98027,47.48,-122.03,"13620 233rd Way SE, Issaquah, WA 98027, USA",2160,66120
5701700640,7/29/2014,849000,3,3,2960,42159,2,0,0,3,10,2960,0,1995,0,98052,47.7183,-122.1,"13215 180 Ave NE, Redmond, WA 98052, USA",2640,25209
4077800247,06/10/14,429950,3,1.5,2010,9480,1,0,0,3,8,1570,440,1951,0,98125,47.7102,-122.281,"11049 Sand Point Way NE, Seattle, WA 98125, USA",1920,8791
3629860160,10/28/2014,825000,3,2.5,3760,5260,2,0,0,3,9,3230,530,2002,0,98029,47.5489,-122.007,"1634 NE Katsura St, Issaquah, WA 98029, USA",3080,5312
2877102180,8/29/2014,505000,2,1,1020,5000,1,0,0,4,7,1020,0,1916,0,98117,47.6781,-122.363,"6706 6th Ave NW, Seattle, WA 98117, USA",1480,5000
7203101610,05/12/14,265000,2,1,1290,2828,2,0,0,3,7,1290,0,2008,0,98053,47.6968,-122.025,"23549 NE 111th St, Redmond, WA 98053, USA",1290,2628
3342100685,6/25/2014,283000,3,1,890,8400,1,0,0,4,6,890,0,1954,0,98056,47.5168,-122.204,"1109 N 28th Pl, Renton, WA 98056, USA",1850,5565
3575301550,04/07/15,560000,3,2.75,1620,7500,1,0,0,5,7,1140,480,1979,0,98074,47.6175,-122.065,"835 207th Ave NE, Sammamish, WA 98074, USA",1900,7500
1829300260,11/13/2014,765000,4,2.5,3360,13636,2,0,0,3,10,3360,0,1987,0,98074,47.6373,-122.042,"22242 NE 31st St, Sammamish, WA 98074, USA",2980,10615
6071000030,7/22/2014,610000,5,2.75,2930,31411,1,0,0,4,9,1520,1410,1975,0,98006,47.5576,-122.186,"4971 116th Pl SE, Bellevue, WA 98006, USA",3070,12378
4099100260,09/03/14,589000,3,2.5,2940,4799,1,0,0,3,9,1710,1230,1996,0,98033,47.6681,-122.184,"6908 117th Dr NE, Kirkland, WA 98033, USA",2540,4616
3365900520,6/18/2014,192500,3,1,1080,8580,1.5,0,0,3,6,1080,0,1900,0,98168,47.4716,-122.262,"14486 57th Ave S, Tukwila, WA 98168, USA",1800,12672
8964800890,01/09/15,3.20E+06,3,3.25,4560,13363,1,0,4,3,11,2760,1800,1995,0,98004,47.6205,-122.214,"9357 Hilltop Rd, Bellevue, WA 98004, USA",4060,13362
7977200055,2/13/2015,550000,3,1,1010,6120,1,0,0,3,7,860,150,1940,0,98115,47.6861,-122.296,"7742 30th Ave NE, Seattle, WA 98115, USA",1930,6120
7589700106,10/14/2014,460000,2,1.5,1790,3760,1.5,0,0,4,8,1280,510,1928,0,98117,47.6871,-122.373,"1302 NW 80th St, Seattle, WA 98117, USA",1540,5080
9324300030,07/03/14,264500,4,2.25,2060,11385,1,0,0,4,7,1200,860,1962,0,98023,47.314,-122.363,"2152 SW 332nd St, Federal Way, WA 98023, USA",2110,11385
5347200070,4/27/2015,339000,3,1,1150,2496,1,0,0,3,6,1010,140,1947,0,98126,47.5194,-122.376,"3416 SW Cambridge St, Seattle, WA 98126, USA",1340,1203
2771600550,11/12/14,950000,4,3.5,4030,4200,3,0,0,3,9,4030,0,1992,0,98199,47.6416,-122.386,"2501 Thorndyke Ave W, Seattle, WA 98199, USA",2130,5000
5456000135,8/22/2014,677500,3,1.75,2020,9718,1,0,0,3,8,2020,0,1956,0,98040,47.574,-122.21,"9734 SE 41st St, Mercer Island, WA 98040, USA",2370,8604
629811360,12/05/14,690000,4,2.5,2740,8120,2,0,0,3,9,2740,0,1999,0,98074,47.6123,-122.006,"24916 NE 3rd Pl, Sammamish, WA 98074, USA",2780,8344
1354600160,05/09/14,312000,4,2.25,1930,7452,1,0,0,3,7,1430,500,1984,0,98031,47.4098,-122.189,"21423 114th Pl SE, Kent, WA 98031, USA",1714,7200
8566100160,10/22/2014,840000,5,1.75,2500,11617,1,0,0,4,9,1560,940,1966,0,98040,47.5361,-122.217,"7410 92nd Pl SE, Mercer Island, WA 98040, USA",3370,11617
5104520550,07/01/14,357500,3,3.5,2080,5100,2,0,0,3,8,2080,0,2004,0,98038,47.35,-122.005,"28121 Maple Ridge Way SE, Maple Valley, WA 98038, USA",2080,5100
2819100140,4/27/2015,675000,3,1.5,1460,6480,1,0,2,4,7,980,480,1940,0,98117,47.6962,-122.397,"9207 31st Ave NW, Seattle, WA 98117, USA",2180,6912
7298020140,10/21/2014,515000,3,2.75,3290,11441,2,0,0,4,10,3290,0,1988,0,98023,47.3052,-122.34,"33134 3rd Ct SW, Federal Way, WA 98023, USA",2600,12070
8929000140,6/23/2014,491234,4,2.5,1540,1860,2,0,0,3,8,1540,0,2014,0,98029,47.5521,-121.999,"2520 Mulberry Walk NE, Issaquah, WA 98029, USA",1210,1090
9407600070,3/19/2015,290000,3,2,1310,6265,1,0,0,3,7,1310,0,1988,0,98038,47.3893,-122.051,"21707 SE 237th St, Maple Valley, WA 98038, USA",1100,6360
2896000510,8/21/2014,490000,4,2.5,2120,7820,1,0,0,3,8,1280,840,1975,0,98052,47.6743,-122.145,"7910 146th Ave NE, Redmond, WA 98052, USA",2350,8605
1938000140,4/28/2015,810000,4,2,2920,10424,1,0,0,5,8,1520,1400,1964,0,98005,47.5876,-122.172,"12453 SE 25th Pl, Bellevue, WA 98005, USA",2360,10696
4331000400,2/20/2015,252000,3,1.5,1150,13200,1,0,0,3,7,1150,0,1956,0,98166,47.4752,-122.345,"14239 8th Ave SW, Burien, WA 98166, USA",1220,13066
4031700030,04/10/15,299999,3,2.5,2380,9719,2,0,0,3,8,2380,0,2001,0,98001,47.2932,-122.283,"4005 S 344th St, Auburn, WA 98001, USA",2830,11505
1722800860,03/09/15,400000,3,2.75,2220,5000,2,0,0,3,7,2220,0,1993,0,98108,47.5515,-122.324,"5708 7th Ave S, Seattle, WA 98108, USA",960,5000
2491200955,12/29/2014,530000,5,2,3020,6000,1.5,0,0,5,7,1860,1160,1925,0,98126,47.5207,-122.378,"9212 36th Ave SW, Seattle, WA 98126, USA",1380,6000
2013802030,09/11/14,357000,3,2,2460,53882,1,1,4,3,7,2460,0,1955,0,98198,47.3811,-122.325,"24605 8th Ave S, Des Moines, WA 98198, USA",2660,32625
1923300135,03/10/15,365000,3,1.75,1820,5555,1,0,0,4,7,1030,790,1939,0,98103,47.6867,-122.352,"511 N 80th St, Seattle, WA 98103, USA",1420,4000
2391600335,02/03/15,804000,4,2.5,2620,5060,2,0,0,3,9,2620,0,2005,0,98116,47.5634,-122.394,"4442 49th Ave SW, Seattle, WA 98116, USA",900,5060
2425039017,09/04/14,808250,3,2,1750,2640,1,0,0,3,8,1010,740,1914,2005,98119,47.6419,-122.368,"2541 8th Ave W, Seattle, WA 98119, USA",1750,4560
6752600320,5/14/2015,360000,4,2.5,2020,7289,2,0,0,3,7,2020,0,1994,0,98031,47.401,-122.171,"22412 127th Ave SE, Kent, WA 98031, USA",2090,7259
193300140,10/23/2014,240000,3,1.75,1240,10956,1,0,0,3,6,1240,0,1987,0,98042,47.3705,-122.15,"14330 SE 258th Pl, Kent, WA 98042, USA",1240,8137
5651010320,7/22/2014,335000,2,2,1380,5840,1,0,0,3,7,1380,0,1988,0,98011,47.7732,-122.172,"12702 NE 200th Pl, Bothell, WA 98011, USA",1810,5035
243000045,8/29/2014,380000,3,1.75,1920,8775,1,0,0,3,7,1920,0,1953,0,98166,47.4544,-122.351,"1220 SW 166th St, Burien, WA 98166, USA",1560,8100
1558100398,5/15/2014,350000,3,1.75,1680,250470,1,0,0,4,7,1070,610,1940,0,98019,47.7624,-121.93,"18949 Mountain View Rd NE, Duvall, WA 98019, USA",1680,360000
4204400339,9/25/2014,194000,3,1,1400,7955,1,0,0,3,7,1400,0,1964,0,98055,47.4848,-122.221,"212 NW 2nd St, Renton, WA 98057, USA",1160,14959
9567800140,3/25/2015,310000,3,1,1240,7194,1,0,0,3,6,1090,150,1936,0,98011,47.7636,-122.202,"10331 NE 187th St, Bothell, WA 98011, USA",2090,8514
4046500140,02/09/15,315000,3,1.75,1410,15134,1,0,0,3,7,1410,0,1980,0,98014,47.6931,-121.921,"31307 NE 106th St, Carnation, WA 98014, USA",1770,15337
2115510160,12/08/14,258950,3,1.75,1440,8050,1,0,0,3,8,1440,0,1985,0,98023,47.3187,-122.39,"31606 45th Pl SW, Federal Way, WA 98023, USA",1790,7488
9828702518,6/17/2014,479000,2,2.25,1230,932,2,0,0,3,8,1020,210,2004,0,98112,47.6192,-122.301,"106 24th Ave E, Seattle, WA 98112, USA",1230,1064
3888100117,11/10/14,510000,5,1.5,1550,9750,1,0,0,4,7,1550,0,1966,0,98033,47.6811,-122.169,"8704 128th Ave NE, Kirkland, WA 98033, USA",1970,9750
1775900140,07/09/14,400000,3,2,1760,6875,1,0,0,4,8,1760,0,1967,0,98072,47.74,-122.093,"15515 184th Pl NE, Woodinville, WA 98072, USA",1670,13650
6645950070,04/01/15,1.45E+06,4,3.5,5000,38012,2,0,0,3,11,3610,1390,2004,0,98029,47.554,-122.036,"5340 228th Ave SE, Issaquah, WA 98029, USA",3850,18054
6840701160,10/29/2014,680000,5,2,2140,5000,1.5,0,0,4,7,2020,120,1913,0,98122,47.6044,-122.299,"303 26th Ave, Seattle, WA 98122, USA",1810,4400
1336800240,05/08/14,1.75E+06,6,3,3510,5760,2.5,0,0,4,10,3510,0,1906,0,98112,47.6263,-122.312,"806 15th Ave E, Seattle, WA 98112, USA",3450,5760
3830200140,08/04/14,335000,3,1.75,2010,9417,1,0,0,4,8,1500,510,1967,0,98030,47.373,-122.185,"25426 117th Pl SE, Kent, WA 98030, USA",1200,8250
2473510260,6/23/2014,460000,5,2.5,3390,9760,1,0,0,5,8,1750,1640,1978,0,98058,47.4462,-122.137,"15224 SE 175th Pl, Renton, WA 98058, USA",2360,9600
5056500260,05/02/14,440000,4,2.25,2160,8119,1,0,0,3,8,1080,1080,1966,0,98006,47.5443,-122.177,"12211 SE 65th St, Bellevue, WA 98006, USA",1850,9000
8682280260,3/26/2015,412250,2,2,1300,2983,1,0,0,3,8,1300,0,2006,0,98053,47.703,-122.015,"24264 NE Vine Maple Way, Redmond, WA 98053, USA",1510,3876
7338000800,11/20/2014,185000,3,1.5,1280,4031,2,0,0,4,6,1280,0,1985,0,98002,47.3342,-122.215,"3013 M St NE, Auburn, WA 98002, USA",1150,4500
3260701160,04/07/15,286500,3,2,1840,8140,1,0,0,4,7,1040,800,1975,0,98003,47.3106,-122.325,"814 S 326th St, Federal Way, WA 98003, USA",1600,6720
3793500510,05/02/15,422000,4,2.5,3200,6691,2,0,0,3,7,3200,0,2002,0,98038,47.367,-122.031,"26209 233rd Ct SE, Maple Valley, WA 98038, USA",2610,6510
9485950340,3/19/2015,408000,3,2.25,2800,35362,2,0,0,3,9,2800,0,1985,0,98042,47.3507,-122.089,"28034 188th Ave SE, Kent, WA 98042, USA",2800,37058
2011400662,10/27/2014,306500,2,1,1390,19988,1,0,2,4,7,1390,0,1949,0,98198,47.3985,-122.321,"22610 10th Ave S, Des Moines, WA 98198, USA",2580,10490
6699940320,4/13/2015,359900,4,2.5,2600,5188,2,0,0,3,8,2600,0,2005,0,98038,47.3451,-122.04,"28609 227th Ave SE, Maple Valley, WA 98038, USA",2610,5188
6134500070,07/09/14,560000,3,2.5,1960,6058,2,0,0,3,8,1960,0,2002,0,98053,47.6319,-122.007,"2512 248th Terrace NE, Redmond, WA 98074, USA",2480,6656
8807810890,8/27/2014,259875,3,1,1250,21303,1,0,0,3,6,1250,0,1970,0,98053,47.6625,-122.059,"21008 NE 61st St, Redmond, WA 98053, USA",1250,17920
8807810890,11/05/14,385000,3,1,1250,21303,1,0,0,3,6,1250,0,1970,0,98053,47.6625,-122.059,"21008 NE 61st St, Redmond, WA 98053, USA",1250,17920
6453300055,10/07/14,188000,1,1,550,16345,1,0,0,3,4,550,0,1945,0,98106,47.5181,-122.339,"224 SW Roxbury St, Seattle, WA 98106, USA",1100,9240
1118001820,6/15/2014,1.14E+06,4,3.25,2500,5801,1.5,0,0,3,8,1960,540,1926,0,98112,47.632,-122.29,"1502 Parkside Dr E, Seattle, WA 98112, USA",3670,7350
8570900023,10/10/14,255000,3,1,1250,10094,1,0,0,4,6,1250,0,1927,0,98045,47.4987,-121.781,"110 E 6th St, North Bend, WA 98045, USA",1300,10094
629000510,7/30/2014,1.19E+06,4,2.75,3020,8622,2,0,0,3,9,3020,0,1976,2003,98004,47.5866,-122.201,"10500 SE 27th St, Beaux Arts Village, WA 98004, USA",3060,14303
2028701000,5/29/2014,635200,4,1.75,1640,4240,1,0,0,5,7,920,720,1921,0,98117,47.6766,-122.368,"6517 Dibble Ave NW, Seattle, WA 98117, USA",1300,4240
7147400045,4/28/2015,355000,3,1.75,1870,8250,2,0,0,3,7,1870,0,1956,1979,98188,47.445,-122.285,"3819 S 176th St, Seattle, WA 98188, USA",1350,8714
3180100023,1/30/2015,544000,3,2.5,1760,1755,3.5,0,0,3,8,1760,0,1998,0,98105,47.6688,-122.279,"4509 NE 55th St, Seattle, WA 98105, USA",1700,1721
1032000079,4/22/2015,402000,3,1.5,1320,3145,2,0,0,3,7,1320,0,1998,0,98144,47.5909,-122.297,"2707 S Irving St, Seattle, WA 98144, USA",1320,3002
7010700860,12/26/2014,575000,4,1.5,1430,4163,1.5,0,0,3,7,1430,0,1910,0,98199,47.6606,-122.397,"4420 31st Ave W, Seattle, WA 98199, USA",1500,4000
5547500070,7/24/2014,216000,3,1.75,1580,9705,1,0,0,4,7,1580,0,1977,0,98042,47.3819,-122.09,"18816 SE 245th Ct, Covington, WA 98042, USA",1580,9942
7237501040,6/17/2014,1.20E+06,4,3.5,4170,9748,2,0,0,3,11,4170,0,2004,0,98059,47.528,-122.132,"8264 154th Ave SE, Newcastle, WA 98059, USA",4560,10589
7284900030,5/22/2014,850000,4,3.25,3090,6744,2,0,4,3,9,3090,0,1923,2015,98177,47.768,-122.388,"19123 Richmond Beach Dr NW, Shoreline, WA 98177, USA",2020,6656
3277801646,5/16/2014,238000,3,2,1020,1204,2,0,0,3,7,720,300,2004,0,98126,47.5445,-122.376,"3419 SW Morgan St, Seattle, WA 98126, USA",1360,1506
8722101370,4/13/2015,625000,4,1.75,2180,4431,1.5,0,0,3,8,2020,160,1912,0,98112,47.636,-122.302,"1823 24th Ave E, Seattle, WA 98112, USA",1890,4400
2436200200,07/01/14,1.11E+06,5,3.25,3350,4000,2,0,0,4,8,2510,840,1997,0,98105,47.6645,-122.291,"4776 34th Ave NE, Seattle, WA 98105, USA",1620,4000
2716600273,5/28/2014,820000,3,2.5,2510,5503,2,0,2,3,9,2510,0,1995,0,98136,47.5419,-122.383,"6736 40th Ave SW, Seattle, WA 98136, USA",1790,6099
1795700030,12/01/14,355000,3,2.5,1880,5290,1,0,0,3,8,1250,630,1974,0,98108,47.5401,-122.3,"7009 Covello Dr S, Seattle, WA 98108, USA",2030,5092
9421500160,03/03/15,495000,4,1.5,1810,7998,1,0,0,3,8,1210,600,1960,0,98125,47.726,-122.297,"13343 30th Ave NE, Seattle, WA 98125, USA",1830,7763
4139910030,03/02/15,1.30E+06,5,2.5,4170,33310,2,0,0,4,11,4170,0,1991,0,98006,47.5455,-122.126,"6324 160th Pl SE, Bellevue, WA 98006, USA",4670,37960
3080000030,05/05/14,398750,3,2.5,2230,4000,2,0,0,3,7,2230,0,1954,0,98144,47.5801,-122.306,"2601 21st Ave S, Seattle, WA 98144, USA",1310,4000
2568200070,7/16/2014,835000,4,2.5,3650,7784,2,0,0,3,9,3650,0,2006,0,98052,47.7066,-122.101,"11821 179th Pl NE, Redmond, WA 98052, USA",3150,6442
1546600565,10/02/14,705000,6,2.75,2830,10579,1,0,0,4,8,1430,1400,1967,0,98005,47.636,-122.171,"12612 NE 29th St, Bellevue, WA 98005, USA",2060,10745
9187200045,05/04/15,625000,4,1.5,2120,5000,2,0,0,4,8,2120,0,1900,0,98122,47.6024,-122.296,"125 28th Ave, Seattle, WA 98122, USA",1830,5000
8078450340,02/11/15,550000,4,2.5,2090,6926,2,0,0,3,8,2090,0,1990,0,98074,47.6339,-122.022,"2502 239th Pl NE, Sammamish, WA 98074, USA",2000,7151
9297301535,5/29/2014,540000,3,1.5,2600,5085,1,0,0,4,7,1400,1200,1940,0,98126,47.5659,-122.376,"4118 35th Ave SW, Seattle, WA 98126, USA",1320,4000
6431000196,06/04/14,519000,2,1,830,2820,1,0,0,4,7,830,0,1920,0,98103,47.689,-122.347,"8216 Linden Ave N, Seattle, WA 98103, USA",1460,3150
9406520260,1/28/2015,311000,4,2.5,1975,8734,2,0,0,3,7,1975,0,1996,0,98038,47.363,-122.034,"23018 SE 267th Pl, Maple Valley, WA 98038, USA",1975,8538
9510900140,04/06/15,305000,4,2.5,1900,7000,1,0,0,2,7,1420,480,1968,0,98023,47.3092,-122.376,"3321 SW 327th St, Federal Way, WA 98023, USA",1600,7600
7932600140,07/03/14,395000,4,2.75,2640,35070,1.5,0,0,3,8,2640,0,1963,0,98058,47.4242,-122.181,"19803 121st Ave SE, Kent, WA 98031, USA",2520,34986
7864500140,11/07/14,275000,4,1.5,1610,6923,1,0,0,3,6,1010,600,1969,0,98198,47.3747,-122.306,"2119 S 253rd St, Des Moines, WA 98198, USA",1320,7684
3629960550,08/07/14,450000,3,3.25,1770,1863,2,0,0,3,8,1430,340,2003,0,98029,47.5478,-122.005,"1924 17th Ave NE, Issaquah, WA 98029, USA",1410,1375
2239000016,09/11/14,324000,2,1,1070,6000,1,0,0,3,7,1070,0,1955,0,98133,47.7307,-122.332,"2214 N 140th St, Seattle, WA 98133, USA",1490,7622
1069000070,4/15/2015,2.80E+06,5,3.25,4590,12793,2,0,2,5,11,3590,1000,1928,0,98199,47.6453,-122.41,"2807 W Viewmont Way W, Seattle, WA 98199, USA",2920,8609
1972201550,7/16/2014,565000,4,1,1540,2452,1.5,0,0,4,7,1540,0,1906,0,98103,47.6522,-122.348,"3630 Linden Ave N, Seattle, WA 98103, USA",1290,3360
5469000140,07/07/14,373000,4,1.75,1590,7920,2,0,0,4,7,1590,0,1960,0,98133,47.7456,-122.336,"16016 Burke Ave N, Shoreline, WA 98133, USA",1720,7998
7871500685,07/08/14,613000,2,2,1170,1890,1.5,0,1,4,8,1170,0,1927,0,98119,47.6402,-122.371,"2425 Westview Dr W, Seattle, WA 98119, USA",2160,4000
7214820200,11/07/14,614000,4,2.25,2880,9996,1,0,0,4,8,1920,960,1981,0,98072,47.7584,-122.143,"14652 NE 179th St, Woodinville, WA 98072, USA",2410,10584
6072300800,05/05/15,595000,4,1.75,2510,8989,1,0,0,4,8,1680,830,1964,0,98006,47.5569,-122.172,"5026 126th Ave SE, Bellevue, WA 98006, USA",2510,8931
6817801040,8/21/2014,440000,2,1,1280,12086,1,0,0,3,7,850,430,1983,0,98074,47.634,-122.033,"22964 NE 26th Pl, Sammamish, WA 98074, USA",1280,10452
6117500160,3/17/2015,425000,3,1.5,1570,12412,1,0,3,3,8,1570,0,1954,0,98166,47.438,-122.349,"18177 Riviera Pl SW, Normandy Park, WA 98166, USA",2130,12412
5100401516,9/25/2014,407000,2,1,740,6380,1,0,0,3,6,740,0,1912,0,98115,47.6929,-122.318,"8829 Roosevelt Way NE, Seattle, WA 98115, USA",1800,6380
6751100125,8/25/2014,472000,3,1.5,1740,9038,1,0,0,4,7,1740,0,1955,0,98007,47.5897,-122.136,"15315 SE 23rd St, Bellevue, WA 98007, USA",1390,9770
2771602420,6/17/2014,472000,3,2.5,1180,1262,3,0,0,3,8,1180,0,2010,0,98119,47.6381,-122.375,"2048 14th Ave W, Seattle, WA 98119, USA",1180,2632
3585900045,10/22/2014,1.25E+06,5,2.75,2960,28300,1,0,3,4,9,2160,800,1959,0,98177,47.7606,-122.37,"18238 Ridgefield Rd NW, Shoreline, WA 98177, USA",2940,23250
2492200055,07/08/14,412000,3,1.75,1880,5752,1,0,0,4,7,940,940,1945,0,98126,47.5354,-122.378,"3529 SW Webster St, Seattle, WA 98126, USA",1110,5201
461004730,04/06/15,717000,3,1,1150,5000,1,0,0,3,8,1150,0,1959,2015,98117,47.6805,-122.369,"7030 10th Ave NW, Seattle, WA 98117, USA",1160,5000
4038000055,08/12/14,425000,3,1,1320,7076,1,0,0,4,7,1320,0,1959,0,98008,47.6131,-122.123,"16226 NE 3rd Pl, Bellevue, WA 98008, USA",1510,9000
4338800685,8/19/2014,299999,4,2,1640,7200,1,0,0,5,6,820,820,1944,0,98166,47.4791,-122.347,"13730 10th Ave SW, Burien, WA 98166, USA",1640,8200
2215901230,05/07/15,254000,3,2,1470,7694,1,0,0,4,7,1470,0,1992,0,98038,47.3539,-122.054,"27700 215th Pl SE, Maple Valley, WA 98038, USA",1580,7480
2730000270,02/12/15,178500,3,1,900,10511,1,0,0,4,6,900,0,1961,0,98001,47.2883,-122.272,"4831 S 349th St, Auburn, WA 98001, USA",1460,10643
2397100560,11/21/2014,800000,3,1.75,1510,3600,1,0,0,5,8,1230,280,1910,0,98119,47.6387,-122.363,"2137 4th Ave W, Seattle, WA 98119, USA",1300,3600
5100403754,09/11/14,420000,3,1,1440,5623,1,0,0,4,6,720,720,1922,0,98115,47.696,-122.319,"828 NE 92nd St, Seattle, WA 98115, USA",1280,5623
5634500891,03/12/15,319900,2,1,1380,9251,1,0,0,3,7,1380,0,1940,0,98028,47.7486,-122.249,"16599 69th Pl NE, Kenmore, WA 98028, USA",1870,12158
3834000004,03/02/15,350000,2,1.5,1150,7552,1,0,1,3,7,1150,0,1944,0,98125,47.7298,-122.286,"13755 40th Ave NE, Seattle, WA 98125, USA",1910,8145
5569700075,5/28/2014,968000,6,2.75,3610,17580,1,0,4,5,9,2070,1540,1959,0,98075,47.5739,-122.069,"3939 202nd Pl SE, Sammamish, WA 98075, USA",2890,14060
476000338,2/25/2015,491000,3,2,1250,1306,3,0,0,3,7,1250,0,2000,0,98107,47.6705,-122.39,"5702 26th Ave NW, Seattle, WA 98107, USA",1320,1306
3299610260,4/21/2015,948000,3,2.5,3510,9824,2,0,0,3,9,3510,0,2002,0,98075,47.5635,-122.032,"23009 SE 45th Ct, Sammamish, WA 98075, USA",3510,10588
4441300075,9/24/2014,900000,3,2.5,2260,9577,2,0,0,3,8,1700,560,1925,2004,98117,47.6928,-122.399,"8720 Golden Gardens Dr NW, Seattle, WA 98117, USA",1740,10240
1796200140,03/09/15,270000,3,1.75,2840,9800,1,0,0,4,7,1420,1420,1977,0,98042,47.3516,-122.119,"16624 SE 279th Pl, Covington, WA 98042, USA",1650,9590
5029451230,6/17/2014,198000,3,1.5,1430,7347,1,0,0,3,7,820,610,1980,0,98023,47.2927,-122.369,"2710 SW 345th Pl, Federal Way, WA 98023, USA",1430,8723
2523039282,11/21/2014,250000,2,1,1420,21158,1,0,0,3,7,1420,0,1953,0,98166,47.4594,-122.359,"16005 20th Ave SW, Burien, WA 98166, USA",1220,8625
3629971290,7/30/2014,615000,4,2.5,2120,3720,2,0,0,3,8,2120,0,2004,0,98029,47.5526,-121.994,"2417 31st Ave NE, Issaquah, WA 98029, USA",2170,3720
8078350520,9/16/2014,550000,3,2.5,2080,7749,2,0,0,3,8,2080,0,1988,0,98029,47.5723,-122.021,"4039 239th Pl SE, Issaquah, WA 98029, USA",2210,7471
3395380200,10/17/2014,190000,2,2.5,1370,3438,2,0,0,3,7,1370,0,1987,0,98188,47.4606,-122.283,"4033 S 159th Ln, Tukwila, WA 98188, USA",1370,2308
1687910200,10/07/14,629000,4,2.25,1900,11171,1,0,0,3,8,1280,620,1984,0,98006,47.561,-122.126,"16036 SE 47th Ct, Bellevue, WA 98006, USA",2330,9934
3818700016,10/07/14,434000,3,1.75,1660,8301,1,0,0,5,7,1660,0,1955,0,98028,47.7647,-122.263,"6133 NE 187th St, Kenmore, WA 98028, USA",1660,9489
9842300036,10/08/14,415885,3,1,1310,4163,1,0,0,4,7,1310,0,1964,0,98126,47.5301,-122.381,"3738 SW Southern St, Seattle, WA 98126, USA",1120,4166
